72259851	115.94805194805195	59.27710843373494	22
72292612	115.94805194805195	59.63855421686747	19
72326481	115.32467532467533	59.27710843373494	13
72360249	111.8961038961039	58.91566265060241	2
72392525	115.32467532467533	58.55421686746988	356
72427211	115.63636363636364	58.19277108433735	351
72461773	115.63636363636364	58.19277108433735	350
72491252	115.63636363636364	58.55421686746988	343
72528253	115.63636363636364	58.19277108433735	333
72560301	116.25974025974025	58.19277108433735	334
72595484	113.45454545454545	60.0	332
72627384	114.07792207792208	60.0	328
72662695	117.1948051948052	57.46987951807229	323
72693924	117.50649350649351	56.74698795180723	323
72727051	117.1948051948052	56.024096385542165	321
72760433	117.50649350649351	55.30120481927711	313
72792619	117.50649350649351	54.57831325301205	313
72828983	117.81818181818181	53.855421686746986	315
72858455	117.81818181818181	53.132530120481924	311
72893468	117.81818181818181	52.7710843373494	307
72928373	117.81818181818181	52.40963855421687	307
72961008	117.81818181818181	51.68674698795181	309
72994992	117.81818181818181	51.68674698795181	311
73028451	117.81818181818181	51.68674698795181	309
73061859	117.81818181818181	52.04819277108434	301
73095335	117.50649350649351	52.04819277108434	300
73129721	117.50649350649351	52.04819277108434	300
73161108	117.50649350649351	52.04819277108434	294
73194732	116.88311688311688	52.04819277108434	285
73229067	116.57142857142857	51.325301204819276	274
73262940	115.94805194805195	50.963855421686745	270
73294975	115.32467532467533	50.963855421686745	270
73327996	115.01298701298701	50.963855421686745	253
73361709	114.3896103896104	50.602409638554214	246
73395693	113.76623376623378	50.602409638554214	249
73428420	113.14285714285714	50.963855421686745	243
73462423	112.51948051948052	50.963855421686745	242
73495165	112.20779220779221	50.602409638554214	242
73526970	111.8961038961039	50.602409638554214	242
73561688	111.8961038961039	50.602409638554214	239
73594551	111.58441558441558	50.24096385542169	235
73628114	111.58441558441558	50.24096385542169	230
73661818	111.58441558441558	50.963855421686745	228
73694485	111.27272727272727	51.325301204819276	230
73726663	111.58441558441558	51.68674698795181	228
73760001	111.58441558441558	52.40963855421687	228
73795858	111.58441558441558	53.132530120481924	226
73828474	111.27272727272727	53.132530120481924	227
73861996	111.27272727272727	53.132530120481924	229
73895181	111.27272727272727	53.493975903614455	227
73929096	110.96103896103897	53.493975903614455	225
73961743	110.64935064935065	53.132530120481924	227
73994007	110.64935064935065	52.40963855421687	225
74028812	110.33766233766234	52.40963855421687	231
74063849	110.02597402597402	52.04819277108434	229
74096736	110.33766233766234	51.68674698795181	227
74129211	110.02597402597402	51.325301204819276	229
74162684	110.33766233766234	50.963855421686745	231
74196388	110.02597402597402	50.602409638554214	230
74229677	109.71428571428571	50.24096385542169	226
74263112	109.0909090909091	49.51807228915663	225
74296641	111.27272727272727	52.04819277108434	226
74327933	108.77922077922078	49.1566265060241	228
74361027	108.77922077922078	49.1566265060241	226
74394826	109.0909090909091	49.1566265060241	226
74427068	108.77922077922078	49.1566265060241	226
74462227	110.96103896103897	51.68674698795181	225
